Date,AAV.TO,ABX.TO,AC.TO,ACB.TO,ACO-X.TO,AD.TO,AEM.TO,AGI.TO,AIF.TO,ALA.TO,AP-UN.TO,AQN.TO,ARE.TO,ARX.TO,ASR.TO,ATA.TO,ATD-B.TO,AX-UN.TO,BAD.TO,BAM-A.TO,BB.TO,BBD-B.TO,BBU-UN.TO,BCB.TO,BCE.TO,BEI-UN.TO,BEP-UN.TO,BIP-UN.TO,BIR.TO,BLX.TO,BMO.TO,BNS.TO,BPY-UN.TO,BTE.TO,BTO.TO,BYD-UN.TO,CAE.TO,CAR-UN.TO,CAS.TO,CCA.TO,CCL-B.TO,CCO.TO,CEU.TO,CFP.TO,CG.TO,CGX.TO,CHE-UN.TO,CHP-UN.TO,CHR.TO,CIGI.TO,CIX.TO,CJR-B.TO,CLS.TO,CM.TO,CMG.TO,CNQ.TO,CNR.TO,CP.TO,CPG.TO,CPX.TO,CRR-UN.TO,CSH-UN.TO,CSU.TO,CTC-A.TO,CU.TO,CUF-UN.TO,CVE.TO,CWB.TO,D-UN.TO,DGC.TO,DII-B.TO,DOL.TO,DOO.TO,DRG-UN.TO,DSG.TO,ECA.TO,ECN.TO,EDV.TO,EFN.TO,EFX.TO,EIF.TO,ELD.TO,EMA.TO,EMP-A.TO,ENB.TO,ENGH.TO,ERF.TO,ESI.TO,EXE.TO,FCR.TO,FFH.TO,FM.TO,FNV.TO,FR.TO,FRU.TO,FSV.TO,FTS.TO,FTT.TO,FVI.TO,G.TO,GC.TO,GEI.TO,GIB-A.TO,GIL.TO,GOOS.TO,GRT-UN.TO,GTE.TO,GUD.TO,GUY.TO,GWO.TO,H.TO,HBC.TO,HBM.TO,HCG.TO,HR-UN.TO,HSE.TO,IAG.TO,IFC.TO,IFP.TO,IGM.TO,IMG.TO,IMO.TO,INE.TO,IPL.TO,ITP.TO,IVN.TO,K.TO,KEL.TO,KEY.TO,KL.TO,KML.TO,KMP-UN.TO,KXS.TO,L.TO,LB.TO,LIF.TO,LNR.TO,LUC.TO,LUN.TO,MAG.TO,MAXR.TO,MEG.TO,MFC.TO,MFI.TO,MG.TO,MIC.TO,MRE.TO,MRU.TO,MSI.TO,MTL.TO,MX.TO,NA.TO,NFI.TO,NG.TO,NGD.TO,NPI.TO,NSU.TO,NTR.TO,NVA.TO,NVU-UN.TO,NWC.TO,NXE.TO,OGC.TO,ONEX.TO,OR.TO,OSB.TO,OTEX.TO,PAAS.TO,PBH.TO,PD.TO,PEY.TO,PKI.TO,POU.TO,POW.TO,PPL.TO,PSI.TO,PSK.TO,PVG.TO,PWF.TO,PXT.TO,QBR-B.TO,QSR.TO,RBA.TO,RCI-B.TO,REI-UN.TO,RNW.TO,RUS.TO,RY.TO,SAP.TO,SCL.TO,SES.TO,SHOP.TO,SIA.TO,SJ.TO,SJR-B.TO,SLF.TO,SMF.TO,SNC.TO,SPB.TO,SRU-UN.TO,SSL.TO,SSRM.TO,STN.TO,SU.TO,SW.TO,T.TO,TA.TO,TCL-A.TO,TCN.TO,TCW.TO,TD.TO,TECK-B.TO,TFII.TO,THO.TO,TIH.TO,TOG.TO,TOU.TO,TOY.TO,TRI.TO,TRP.TO,TRQ.TO,TSGI.TO,TXG.TO,UNS.TO,VET.TO,VII.TO,WCN.TO,WCP.TO,WEED.TO,WEF.TO,WFT.TO,WJA.TO,WN.TO,WPK.TO,WPM.TO,WSP.TO,WTE.TO,X.TO,YRI.TO,ZZZ.TO
2012-09-01,3.68,37.811665,1.27,NaN,31.988459,15.357397,47.207695,18.113987,7.143873,22.902832,24.529741,5.039539,9.801856,17.765177,6.630849,8.9,14.351822,9.836273,7.957,19.448311,7.52,3.465973,NaN,6.778557,30.857353,50.741814,21.369843,16.730217,5.79827,7.233864,43.172054,40.153332,NaN,38.391155,3.94,14.671576,9.321219,18.803005,3.999395,32.134453,5.493637,16.707672,2.453285,13.03,10.915182,22.975542,10.455187,NaN,NaN,15.579106,16.904415,13.812054,7.03,55.238613,7.032484,25.563086,38.104725,76.632599,29.790825,13.65745,9.872374,7.366906,95.007095,62.75547,26.946161,14.091912,28.835257,24.570637,23.756586,27.43,27.508802,9.070724,NaN,6.64069,8.61,19.30232,NaN,22.200001,5.57798,10.440333,15.884682,14.653131,26.00696,16.238214,29.575924,6.021262,12.383587,10.414133,5.195441,14.241498,329.017426,20.386757,53.251759,22.82,12.884137,NaN,25.75017,19.560059,5.21,41.421078,10.04,15.289053,26.4,14.356025,NaN,NaN,5.08,NaN,3.32,16.999136,NaN,NaN,9.337077,22.683571,16.936171,22.240255,23.507126,50.103809,5.9,26.036915,14.964825,41.322021,7.58832,14.610569,5.631067,NaN,9.88172,NaN,16.384974,0.814613,NaN,NaN,NaN,23.474863,32.155853,20.664829,20.026217,0.523506,4.838647,12.04,44.561787,37.389999,9.388663,10.128979,18.068716,14.783395,6.577796,16.347712,9.456918,17.287516,24.565622,25.766726,6.007611,5.49,12.05,13.193509,3.839432,NaN,4.52,20.231592,16.420927,NaN,3.108053,37.99371,NaN,12.058831,11.632691,18.752949,13.619139,7.111562,17.763319,12.237014,28.063868,17.722807,19.767351,13.166665,NaN,12.88,18.339436,4.83,7.704457,NaN,16.606138,31.151846,19.829676,NaN,13.854479,43.534595,18.156567,37.294888,8.746197,NaN,8.273986,13.613856,14.796266,17.430305,4.398655,33.149937,6.175499,21.45097,12.63,15.82,14.848465,26.867365,7.68,NaN,10.708121,6.357362,4.643009,11.942684,30.550507,25.210403,14.684189,19.070833,18.313232,9.62573,29.99143,NaN,24.219362,32.757954,8.37,3.95,21.199999,10.467902,32.136692,NaN,27.474182,5.467757,0.1,0.891886,26.469746,15.043634,54.994549,14.10316,35.943256,NaN,21.83551,41.310844,17.280758,NaN
2012-10-01,3.6,37.176567,1.77,NaN,30.923624,14.893619,52.196892,18.531048,6.624749,22.916574,24.331505,5.283098,9.397966,18.10161,5.005104,9.3,15.806783,9.866833,8.176861,19.700441,7.88,3.594466,NaN,6.656423,31.554182,50.303249,21.551657,16.274588,7.151782,8.005362,43.855667,40.8241,NaN,37.524391,4.13,15.220602,9.775682,18.578548,4.270689,32.875351,5.742208,16.983522,2.407511,14.24,10.046224,23.912197,10.360373,NaN,NaN,16.211538,17.428068,13.701697,7.25,57.083611,7.32189,25.452278,38.094604,86.665886,28.551086,13.941185,9.841915,7.458142,105.900993,63.376263,26.283188,14.003897,29.801174,24.377413,23.232466,28.139999,28.773855,9.119869,NaN,6.771883,8.7,20.354013,NaN,23.0,5.587079,9.715287,16.774752,14.428302,26.164394,15.966571,30.607994,6.213103,12.264277,10.366395,5.353277,14.179495,321.028748,21.846428,52.899399,23.09,13.315525,NaN,25.934488,19.240082,5.54,41.475636,9.6,15.409493,26.129999,15.664046,NaN,NaN,5.03,NaN,2.97,17.485693,NaN,NaN,9.037029,22.423399,16.289438,22.770588,22.928673,51.668404,6.4,27.255972,14.878433,40.354027,7.699358,15.039341,5.868125,4.64,9.823101,NaN,16.795275,0.856387,NaN,NaN,NaN,23.96841,31.200388,20.22743,20.821211,0.515062,5.012144,12.72,49.102776,36.48,9.776887,10.184636,18.872055,14.499916,6.6896,16.493273,9.65547,15.533756,26.563826,27.305597,6.045443,4.85,11.69,13.480365,3.939373,NaN,5.22,20.286737,17.463331,NaN,3.336867,39.364624,NaN,14.387437,11.518964,19.49132,14.032532,6.577965,17.941879,12.616269,31.639717,18.191729,20.101738,13.054333,NaN,13.54,18.861959,4.49,8.20114,NaN,19.451387,34.652893,19.602974,NaN,14.045788,43.842583,19.027853,38.885254,8.245427,NaN,8.483873,13.938761,16.066359,18.919752,3.918625,35.141563,6.660942,20.881432,13.99,15.17,15.380582,27.847679,8.0,NaN,11.327125,7.98077,4.792447,11.13032,30.26733,27.548075,15.497825,19.394707,17.292202,10.196424,32.248844,NaN,23.963703,33.25243,7.81,3.74,20.799999,9.548164,33.353264,NaN,26.225971,5.882092,0.07,1.052586,28.764015,15.632565,56.69865,14.183972,37.019333,NaN,22.357105,41.96814,18.6262,NaN
2012-11-01,3.3,31.745966,1.81,NaN,31.912632,15.75174,51.271267,17.817532,6.640944,23.606644,24.185143,5.153123,8.671278,18.648787,4.128297,8.5,15.697268,9.502747,8.723801,19.943201,11.59,3.320152,NaN,7.43286,30.397818,50.580593,21.566216,16.032539,6.846149,7.549099,44.881134,42.140991,NaN,36.586967,3.46,15.443129,8.788334,18.238592,3.631836,32.384281,5.652147,15.887532,2.555411,14.75,7.900428,24.194157,10.577967,NaN,NaN,16.160721,17.983274,13.901473,7.35,58.275276,7.318182,24.175434,39.46397,87.439346,26.987076,14.214675,9.732972,7.521463,110.800423,58.69043,26.37734,12.954016,28.219332,23.998058,23.061777,24.6,29.684372,9.269642,NaN,6.286992,8.55,19.630316,NaN,20.999998,5.596177,9.336112,18.342459,14.027516,25.836229,16.017218,30.977699,6.62731,10.20302,10.005342,4.897,14.141173,295.615784,19.851542,51.756298,22.889999,13.943139,NaN,25.634981,18.673944,4.59,35.596603,9.45,15.342379,22.799999,16.018696,NaN,NaN,5.66,NaN,3.07,17.881021,NaN,15.629491,9.368484,23.944752,15.762448,23.469282,24.303553,54.072563,7.27,27.923096,11.269214,38.673756,7.479578,15.413765,6.874331,4.69,9.961734,NaN,16.605381,0.731063,NaN,NaN,NaN,23.17223,31.593458,20.517878,20.42371,0.515062,4.906118,9.58,46.007538,35.799999,10.125494,10.092883,19.700897,14.634572,7.164769,17.313377,9.71947,15.976287,26.67029,27.447117,6.169959,4.43,10.55,13.138456,3.356379,NaN,5.51,19.954798,17.605125,NaN,3.17479,39.881985,NaN,16.847713,12.246408,17.11607,13.584847,6.844763,18.339123,13.132955,32.294979,18.769835,20.343561,13.375275,NaN,13.45,19.396065,5.48,8.909676,NaN,19.951944,34.676609,19.491365,NaN,13.88469,45.8209,19.987276,40.099861,8.659854,NaN,8.349066,17.434891,16.234459,20.768194,3.399407,34.416546,6.859521,20.50395,12.18,13.43,16.659313,26.967058,7.68,NaN,10.636968,7.415143,4.817236,11.466472,31.511274,29.225292,15.463824,16.851297,17.195156,8.97894,32.268394,NaN,23.307508,33.999264,7.48,4.35,20.999998,9.52734,35.443348,NaN,27.949047,6.355619,0.07,0.924026,33.12925,16.316761,55.002251,13.291844,33.634724,NaN,23.37549,40.505665,17.287182,NaN
2012-12-01,3.2,32.237137,1.75,NaN,33.827816,15.83244,48.428368,16.62652,6.689538,23.025585,25.589533,5.229577,8.695773,18.394306,4.749368,8.79,15.526471,9.550872,8.820477,21.0159,11.8,3.55663,NaN,7.028533,30.809774,50.764145,21.391472,16.84692,6.514321,7.60717,45.776188,43.239666,NaN,35.73983,3.56,15.282612,8.957337,19.044281,3.622579,33.001614,6.675434,17.176418,2.569424,16.58,8.289865,24.734476,10.533184,NaN,NaN,15.855793,18.74321,15.000381,8.07,58.108158,7.903931,24.217714,39.901272,95.174019,26.17897,14.800713,9.722612,7.966427,110.920586,61.789703,28.595058,13.392559,28.160122,23.453772,23.968262,24.889999,29.202175,8.615142,NaN,6.721314,9.26,17.784885,NaN,20.699999,6.460629,10.159109,16.611773,12.512348,26.305706,16.381271,33.37468,7.695514,9.966991,10.671901,5.102355,14.424762,310.666046,21.320942,52.315701,20.059999,14.907429,NaN,26.514311,20.283495,4.15,33.663593,9.55,16.141041,22.940001,16.732582,NaN,NaN,5.5,NaN,3.13,18.757261,NaN,15.518118,9.768181,26.300282,16.409943,25.017824,26.539494,54.637749,7.99,28.610863,10.933249,39.130016,7.337786,16.168139,6.764409,5.0,9.56564,NaN,17.310324,0.6684,NaN,NaN,NaN,29.029327,31.052986,23.788837,22.040247,0.55728,4.935034,10.17,49.067684,30.440001,10.821692,10.982891,21.376528,16.26457,7.220669,17.927664,9.639285,15.676259,28.107611,27.326828,6.800449,4.5,11.01,13.124094,3.539605,NaN,5.87,20.169273,16.709566,NaN,2.717163,41.028481,NaN,20.92277,11.937407,16.626923,13.237508,7.56236,16.986288,14.153893,29.954763,19.055138,20.784019,13.760408,NaN,13.11,19.930174,5.8,9.15126,NaN,18.329912,35.696266,20.00325,NaN,14.076701,46.583286,22.043329,34.145756,8.564882,NaN,8.589361,17.684185,16.995184,20.412521,3.350424,35.408016,7.059093,21.070169,11.7,14.83,17.772619,27.283113,7.92,NaN,10.964123,8.639378,5.279954,12.250822,31.803675,31.415234,16.883545,17.337118,18.615589,8.826759,30.519135,NaN,24.788704,34.768276,7.6,4.8,22.0,9.843809,36.5881,NaN,29.142981,6.400012,0.05,1.052586,33.309952,17.156849,61.805389,13.291844,33.045666,NaN,21.749233,42.005737,15.800411,NaN
2013-01-01,2.88,29.404119,2.44,NaN,35.377277,17.0441,42.389912,14.606563,6.804411,24.305464,26.839836,5.668723,9.764865,17.738947,4.155698,9.65,15.494284,9.833371,9.845564,21.229332,12.92,3.725751,NaN,7.951028,32.452751,51.777523,22.208443,17.981262,6.374604,7.590579,47.378277,44.569508,NaN,38.429596,3.84,16.777651,9.627847,19.769642,3.861138,37.043339,8.487749,18.946739,2.878535,18.379999,8.06726,24.95508,10.852175,NaN,NaN,16.572924,20.153664,15.271104,7.79,61.866791,8.27528,25.563972,42.644287,108.993126,27.01198,15.315691,9.798532,7.986541,116.526848,61.825325,30.308216,13.398844,28.190643,25.585392,24.061171,21.08,32.31329,8.864964,NaN,7.047296,9.4,17.610874,NaN,21.300001,7.215886,10.371113,17.90616,10.899428,26.911472,16.723068,34.018589,7.897796,10.416501,11.915894,5.350034,14.64841,310.189514,19.56934,49.163181,18.219999,15.470144,NaN,26.839729,21.084274,4.16,32.377392,9.1,17.044201,26.76,16.995197,NaN,27.857452,5.32,NaN,3.38,19.951256,NaN,15.633468,11.308471,26.994858,16.174412,26.464428,29.474232,55.737766,8.77,30.304893,7.949117,40.109879,7.357297,16.099546,8.184937,4.8,8.100098,NaN,18.384773,0.731063,NaN,NaN,NaN,27.923695,31.299988,23.64694,24.320269,0.548836,4.944673,11.14,54.995102,34.09,11.534595,11.815093,22.430725,17.358955,8.413245,17.528515,9.879357,17.431871,32.012413,28.671497,7.664478,4.44,9.69,13.809298,3.559222,NaN,5.23,20.915815,17.473289,NaN,2.593222,42.586514,NaN,20.271313,12.484596,15.538685,13.503744,8.461509,17.05444,14.895673,30.329197,19.927467,21.23522,13.833664,NaN,11.13,21.188057,5.7,9.948771,NaN,19.222116,36.963444,19.591415,NaN,14.285735,48.325874,21.732235,35.117855,9.031116,NaN,8.716689,17.425713,17.430988,22.525768,2.749856,39.122696,7.523746,21.63386,12.15,12.03,18.408833,28.275682,11.36,NaN,11.631254,9.112734,5.837542,12.89519,31.628984,31.998568,18.955032,15.327155,19.700834,8.446294,33.079498,NaN,26.313227,35.237949,7.68,4.9,20.0,10.008977,36.152756,NaN,30.065571,7.080709,0.05,1.060622,38.225983,18.575157,63.523762,15.35063,31.985905,NaN,22.787865,44.506866,15.111437,NaN
2013-02-01,3.2,28.95047,2.41,NaN,37.659691,19.048468,38.423122,13.768091,7.002358,24.072731,26.781162,5.908464,9.904596,19.732527,3.233224,9.61,16.876492,9.913145,10.172031,22.690029,13.98,3.954442,NaN,8.662668,34.049389,51.105896,23.048166,19.704563,6.846149,7.91411,48.841553,46.682095,NaN,36.264412,3.12,16.964495,9.01102,19.564436,3.887645,37.405617,9.269201,19.387367,2.744707,19.43,5.965853,26.630663,11.133362,NaN,NaN,18.509726,20.425968,15.617084,8.42,61.822163,8.282814,26.752205,46.622276,118.742393,27.640501,15.097837,9.801439,8.124026,112.751091,61.595592,30.908422,13.543151,28.429037,25.38628,23.807531,20.139999,29.925125,8.953487,NaN,6.753169,9.4,16.944069,NaN,16.4,7.962042,10.676393,18.595509,10.011331,27.095722,18.638611,35.671024,8.355129,10.975386,11.985822,5.465212,14.702663,349.023224,18.693531,46.049805,16.690001,14.492922,NaN,26.080404,21.571339,4.0,31.065149,9.01,17.09848,27.25,17.555376,NaN,28.368477,6.21,NaN,3.21,21.106733,NaN,14.280116,9.660943,25.53002,15.94138,26.983505,31.292578,55.610435,9.25,31.753948,6.745588,39.267384,7.551482,15.809612,7.838258,4.18,7.773321,NaN,19.42473,0.605738,NaN,NaN,NaN,28.906536,32.023933,24.510887,24.462763,0.506618,4.50129,9.81,62.474483,33.299999,12.255507,12.118985,23.601093,18.194145,8.292126,18.284348,10.405059,16.6998,33.690243,28.396774,8.221636,4.09,9.2,13.263071,3.179684,NaN,5.68,20.959995,17.745136,NaN,2.307205,45.595394,NaN,22.322701,12.182034,15.244324,14.171081,7.961594,18.696329,13.226348,35.515118,20.937893,21.333881,13.199312,NaN,7.95,22.107019,5.08,10.462298,NaN,20.626669,39.060844,20.388187,NaN,14.561044,50.290966,22.363176,34.846367,9.048387,NaN,8.948766,18.750355,18.489052,22.301281,2.799137,40.940514,7.982866,21.433506,9.65,10.6,19.224298,26.065342,11.6,NaN,11.167161,9.834846,5.720793,12.555099,32.824978,28.107693,18.912245,14.850863,20.437395,6.620067,35.92326,NaN,27.140095,35.857475,6.59,5.19,18.200001,9.056945,37.860806,NaN,29.156549,6.568888,0.01,1.004376,40.579594,19.166494,65.90168,16.253613,30.133661,NaN,20.961967,45.29364,14.073108,NaN
2013-03-01,3.76,27.801336,3.03,NaN,38.851604,19.07338,38.910046,13.291689,6.754923,24.197144,25.875837,5.753793,10.718335,20.45023,3.744694,9.9,17.739948,10.000461,11.831904,21.523941,15.09,3.840097,NaN,9.014094,34.759827,49.530743,21.928539,19.017159,7.48361,8.834936,48.636181,44.919067,16.942139,36.026371,3.09,18.059187,8.876925,19.505001,4.012312,39.814362,9.5334,18.576618,3.143791,21.26,5.387076,27.073906,11.680147,NaN,NaN,19.125206,21.325727,16.127445,8.2,59.249329,7.947433,27.643379,45.481892,125.453316,27.168036,13.995375,9.898479,8.226039,116.638725,65.614235,32.423141,13.916973,26.785789,23.51965,23.814285,19.530001,33.539959,9.637553,NaN,6.662841,9.52,18.049318,NaN,15.0,8.18953,11.804242,18.361185,9.549116,26.835775,18.610508,36.955784,8.851035,11.704279,12.111692,5.548698,14.687163,353.316528,18.800573,42.857586,16.450001,15.847703,NaN,26.706104,21.007952,4.38,31.589724,9.37,17.831272,27.610001,18.85515,NaN,27.863749,5.93,NaN,2.82,21.215626,NaN,14.784122,9.524465,26.383816,16.150148,24.813595,31.812239,52.843067,10.41,31.886318,7.114411,38.129044,6.932977,16.589596,9.334884,4.34,7.961465,6.65,20.503923,0.480412,NaN,NaN,NaN,29.79178,31.200624,23.639978,23.009247,0.55728,4.279599,9.64,60.940044,32.610001,12.085381,12.653108,25.692278,18.219776,7.6213,18.230999,10.070564,17.143471,36.93877,26.968983,8.356634,3.73,9.24,13.190236,3.306197,NaN,6.5,20.907129,17.511047,NaN,2.755299,47.497658,NaN,23.965199,12.883728,15.004799,14.909073,8.743728,20.06011,12.95805,35.103237,20.740368,23.771534,14.411081,NaN,8.06,22.188541,4.63,10.187787,NaN,19.649647,41.381531,20.439293,NaN,14.89845,48.075718,22.7913,37.718861,10.550693,NaN,8.923901,17.497257,18.920094,21.724916,2.503453,37.34,8.320375,21.595428,9.62,10.72,20.188438,25.496475,10.81,NaN,10.962542,9.897635,5.587362,14.07607,32.720524,25.176319,18.741093,17.022764,20.685873,7.457087,38.385902,NaN,28.658657,36.200813,6.47,5.18,17.4,8.315538,37.459312,NaN,29.183685,7.234344,0.01,1.149006,42.966637,21.497089,67.101334,17.427486,29.304296,NaN,22.755968,46.374935,14.508833,NaN
2013-04-01,3.99,18.503168,3.0,NaN,41.119137,18.288622,30.366087,13.406023,7.072752,26.106525,27.111881,6.219956,10.257408,21.53735,2.758287,10.17,19.721432,10.638115,13.043097,23.313982,16.5,3.834444,NaN,9.785403,34.991806,52.348679,23.398771,19.14467,6.898544,8.370376,48.065689,44.594318,17.545256,33.867104,2.53,18.4559,9.782701,20.214596,4.386796,39.133633,10.207346,17.387424,3.178653,21.040001,3.772647,26.9741,11.344548,NaN,NaN,18.820286,21.474516,15.30237,8.7,60.614906,7.709893,25.178577,44.296982,119.172218,27.42268,14.745745,10.479761,8.506598,129.271423,66.410835,33.3937,14.548389,25.859659,23.755079,24.16918,12.12,35.628517,10.903749,NaN,6.931714,10.0,17.134195,NaN,10.900001,8.553507,11.850847,18.004444,7.837946,28.211979,19.271624,37.45583,10.157214,11.287796,11.936823,3.890059,15.250108,359.988068,17.11709,40.588512,12.42,16.720051,NaN,27.331715,18.044756,3.14,27.601683,9.39,18.00021,31.9,18.845848,NaN,28.775366,5.6,NaN,1.8,21.316912,NaN,14.778477,7.87678,25.961607,17.212492,25.015251,31.693024,52.47718,10.4,31.643883,5.250882,36.80666,7.427765,16.892218,9.544375,3.0,5.49,7.35,22.750158,0.459525,NaN,NaN,NaN,30.001141,31.727486,23.167498,22.734232,0.531949,3.81694,7.69,64.404129,28.82,12.028834,12.302198,26.367443,18.270832,7.947393,19.568569,10.306705,16.813643,38.282177,28.143614,7.776276,2.48,8.08,14.007576,3.179684,NaN,7.32,21.422997,19.428122,NaN,2.078392,49.272446,NaN,23.286016,14.12618,11.905005,14.967731,7.607695,21.64242,12.678874,33.745911,20.829521,24.596004,14.140253,NaN,7.43,22.318064,4.5,11.150742,NaN,18.121731,39.972961,21.790565,NaN,14.067315,47.745785,22.919441,35.53157,11.215507,NaN,9.032474,18.997765,17.309753,22.273527,1.882518,38.388035,9.128393,22.37978,8.14,7.23,19.554417,26.308949,11.14,NaN,10.933011,10.180202,5.367039,12.432287,31.95068,23.591797,17.116007,16.670301,19.80867,6.467882,39.060196,NaN,29.345552,37.629269,7.1,5.87,14.0,8.835793,36.960728,NaN,30.459028,7.775301,0.01,1.036516,42.12455,21.551249,69.304733,16.948168,22.795597,NaN,23.402046,44.247639,11.609494,NaN
2013-05-01,4.5,20.291998,2.05,NaN,39.631874,22.354431,31.46793,14.435748,6.955153,26.912437,26.452799,6.040233,9.215126,22.030027,2.223943,10.25,19.309082,10.236779,14.690559,22.049862,14.45,4.505471,NaN,7.504793,34.546909,48.602367,22.14567,18.457977,7.815439,9.04233,47.233471,45.323616,17.545256,33.664635,2.61,20.12508,9.621003,19.190319,4.600785,39.5751,10.705068,19.954811,3.982638,17.379999,3.423161,27.072845,11.596887,NaN,NaN,18.633947,23.044031,14.900103,9.56,58.944756,8.864846,26.328865,47.252213,130.827484,26.915936,14.404068,10.429152,8.137187,142.903717,74.912003,30.651171,13.726358,26.623016,23.705002,22.377176,10.68,33.785671,10.871989,24.425261,6.498194,11.5,18.241411,NaN,9.2,10.000326,11.339302,17.725632,8.241153,27.224051,19.114433,35.135357,10.400741,12.914233,11.943863,4.967638,15.156067,372.903656,18.171406,40.088737,11.21,16.344604,NaN,25.814587,18.808386,3.31,28.531282,9.8,17.252775,31.74,19.957716,NaN,27.687544,6.5,NaN,1.5,22.579094,NaN,15.811283,8.122929,23.832575,16.11038,25.161287,33.234249,52.434448,9.52,34.259148,5.270294,37.18317,7.281836,16.128828,10.950469,2.7,6.8,7.36,21.786686,0.375975,NaN,NaN,NaN,34.878517,31.684439,23.79213,27.719553,0.667047,4.115741,7.71,61.713631,29.379999,13.26484,11.360137,30.08325,17.774862,9.214505,19.880783,10.941643,16.611938,41.124187,28.195354,8.268843,2.64,7.05,13.347363,3.162815,NaN,8.2,20.448847,19.221764,NaN,1.820976,48.113884,NaN,23.507792,15.139027,11.338954,14.943783,8.296763,23.116117,13.654612,36.039322,22.34203,24.214682,14.50913,NaN,8.5,23.382969,4.36,11.000956,NaN,19.010048,37.808987,20.389252,NaN,13.757579,48.8396,22.393627,37.444912,11.71059,NaN,8.943846,22.181547,17.497545,23.793959,2.010648,36.048378,8.402606,20.914049,7.91,8.18,19.96748,26.342451,11.8,NaN,10.933011,9.781428,5.602582,13.72653,33.126778,24.375256,17.270977,14.374569,20.94186,5.250399,41.239437,NaN,29.997675,35.835953,6.92,5.98,17.0,8.844328,37.494331,NaN,32.765503,8.267159,0.01,1.036516,36.880531,20.302532,74.448357,16.83963,22.758579,NaN,23.619932,40.969112,11.376744,NaN
2013-06-01,4.15,15.780644,2.41,NaN,36.981236,21.787878,27.267572,12.236289,6.862754,25.800001,25.330931,5.665162,8.975232,21.207466,2.204086,11.1,19.608728,9.540788,14.797148,22.797749,11.08,4.486299,NaN,7.315274,31.973873,46.562103,21.668297,19.134247,7.125584,8.917893,46.948692,43.158764,16.683661,32.596764,2.24,22.776621,9.800668,17.712446,5.212713,39.425858,10.518626,19.220005,4.302248,18.6,3.009202,29.254192,11.302767,NaN,NaN,18.622654,23.18062,15.007497,9.91,56.153625,8.868669,25.263786,45.990173,121.042007,25.729094,13.787706,9.298198,7.373977,136.322617,71.206848,30.09144,12.762607,25.731007,23.179148,21.539015,8.25,30.279968,11.003532,24.178541,6.283796,12.11,16.414505,NaN,5.6,10.892075,11.570211,17.378349,6.402137,25.495037,22.874771,34.772297,10.586549,12.49013,11.458228,4.554217,13.988409,368.378754,15.273379,34.93911,11.16,16.264248,NaN,25.40517,18.090586,3.5,24.260748,10.0,16.903057,30.799999,19.92576,NaN,26.336168,6.42,NaN,1.35,22.463684,NaN,15.15404,6.852799,25.204021,15.434997,24.310211,35.652359,50.639622,10.23,31.784859,4.29,36.979317,6.413562,15.260743,11.078292,1.53,5.39,7.4,20.690037,0.25065,NaN,NaN,NaN,33.369686,31.533722,20.732138,28.190802,0.675491,3.855495,6.15,61.775578,28.83,13.710976,13.5121,32.881767,18.131117,10.136889,20.398268,10.953408,17.745209,40.389042,27.733379,8.968522,2.25,6.81,12.246056,2.623028,NaN,7.18,18.33386,17.96069,NaN,1.239408,46.818806,NaN,21.471375,15.695227,11.11575,15.287042,8.387501,22.793257,13.182546,33.371475,21.666384,24.126867,15.673142,NaN,6.98,22.933006,4.12,11.12466,NaN,18.015198,33.143208,18.812994,NaN,12.431087,48.641174,21.359665,37.474045,11.660966,NaN,8.719318,23.064207,19.180719,24.707241,1.527698,39.44519,8.712286,19.213478,6.17,6.72,20.153582,26.127514,13.43,NaN,10.840949,10.154585,5.291329,13.206943,33.316093,19.78014,17.69285,14.203104,20.825865,5.478677,41.171028,NaN,30.091213,34.118,6.24,6.3,13.3,8.801642,37.040359,NaN,30.743948,8.289727,0.01,1.012411,38.073021,20.084227,74.769836,16.324133,19.17774,NaN,23.184162,38.757141,9.337867,NaN
